,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
90,OP2M0Yb4P6S64h0xFdSvsQ,indian-kitchen-and-grill-madison,Indian Kitchen & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/PMPO7mKdGxdlXgVlG9Mwbw/o.jpg,False,https://www.yelp.com/biz/indian-kitchen-and-grill-madison?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,369,"[{'alias': 'indpak', 'title': 'Indian'}]",4.2,"{'latitude': 40.7496925, 'longitude': -74.4000004}","['pickup', 'delivery']",$$,"{'address1': '300 Main St', 'address2': '', 'address3': '', 'city': 'Madison', 'zip_code': '07940', 'country': 'US', 'state': 'NJ', 'display_address': ['300 Main St', 'Madison, NJ 07940']}",+19736609100,(973) 660-9100,12540.403355058128
91,oRTrer4FQi0VmICNpEK3ew,khalsa-sweet-house-carteret,Khalsa Sweet House,https://s3-media2.fl.yelpcdn.com/bphoto/6SCTVjCKqT8QNPJ3bnhsZg/o.jpg,False,https://www.yelp.com/biz/khalsa-sweet-house-carteret?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,34,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.3,"{'latitude': 40.5884556161307, 'longitude': -74.2280758917332}","['pickup', 'delivery']",$$,"{'address1': '783 Roosevelt Ave', 'address2': '', 'address3': '', 'city': 'Carteret', 'zip_code': '07008', 'country': 'US', 'state': 'NJ', 'display_address': ['783 Roosevelt Ave', 'Carteret, NJ 07008']}",+17325416900,(732) 541-6900,10567.030270819861
92,PMW6BWzFvjI--okTQ4CVQg,bombay-blue-indian-bistro-edison,Bombay Blue Indian Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/jDnYgMFOjoVMq5mmWDJH_g/o.jpg,False,https://www.yelp.com/biz/bombay-blue-indian-bistro-edison?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,362,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.5739746689842, 'longitude': -74.3669636109413}",['delivery'],$$,"{'address1': '1963 Oak Tree Rd', 'address2': 'Ste 2', 'address3': None, 'city': 'Edison', 'zip_code': '08820', 'country': 'US', 'state': 'NJ', 'display_address': ['1963 Oak Tree Rd', 'Ste 2', 'Edison, NJ 08820']}",+17329026099,(732) 902-6099,11666.630863699622
95,K2TtA0jOj6w3ywEGw2kI1Q,bombay-spice-iselin,Bombay Spice,https://s3-media1.fl.yelpcdn.com/bphoto/AvkkPL9BSwqcVEQ74bj8xA/o.jpg,False,https://www.yelp.com/biz/bombay-spice-iselin?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,20,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,"{'latitude': 40.5738759107401, 'longitude': -74.3264597373005}","['pickup', 'delivery']",$$,"{'address1': '1396 Oak Tree Rd', 'address2': '', 'address3': '', 'city': 'Iselin', 'zip_code': '08830', 'country': 'US', 'state': 'NJ', 'display_address': ['1396 Oak Tree Rd', 'Iselin, NJ 08830']}",+18484599729,(848) 459-9729,10472.428626622173
96,vSiY8dfgvx8f3xO1HunYUA,bombay-paratha-woodbridge-township-6,Bombay paratha,https://s3-media4.fl.yelpcdn.com/bphoto/EaEHZop575O7Ot7rTnrNnw/o.jpg,False,https://www.yelp.com/biz/bombay-paratha-woodbridge-township-6?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,22,"[{'alias': 'indpak', 'title': 'Indian'}]",4.4,"{'latitude': 40.5738540453185, 'longitude': -74.3262923764159}",['delivery'],,"{'address1': '1392 Oak Tree Rd', 'address2': '', 'address3': None, 'city': 'Woodbridge Township', 'zip_code': '08830', 'country': 'US', 'state': 'NJ', 'display_address': ['1392 Oak Tree Rd', 'Woodbridge Township, NJ 08830']}",+17327716364,(732) 771-6364,10471.861487964146
97,nDawlkuq6Tjy32kO4DNMwQ,ammas-kitchen-edison,Amma's Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/gi1LZNHHAQqqh0GA6cYp6A/o.jpg,False,https://www.yelp.com/biz/ammas-kitchen-edison?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,116,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.8,"{'latitude': 40.5718538865411, 'longitude': -74.3417632662207}","['pickup', 'delivery']",$,"{'address1': '1671 Oak Tree Rd', 'address2': None, 'address3': '', 'city': 'Edison', 'zip_code': '08820', 'country': 'US', 'state': 'NJ', 'display_address': ['1671 Oak Tree Rd', 'Edison, NJ 08820']}",+17323541363,(732) 354-1363,11029.716193912443
98,-9GYv-4dNcog3HlK6T4vAA,famous-dhaba-carteret,Famous Dhaba,https://s3-media3.fl.yelpcdn.com/bphoto/DckpmoqQ4FN1X811Xf-98Q/o.jpg,False,https://www.yelp.com/biz/famous-dhaba-carteret?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,25,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.2,"{'latitude': 40.592839, 'longitude': -74.242627}","['pickup', 'delivery']",,"{'address1': '1293 Roosevelt Ave', 'address2': 'Ste C 101', 'address3': '', 'city': 'Carteret', 'zip_code': '07008', 'country': 'US', 'state': 'NJ', 'display_address': ['1293 Roosevelt Ave', 'Ste C 101', 'Carteret, NJ 07008']}",+17323520628,(732) 352-0628,9493.916482617935
100,321dvWH3DwQE4uaVJX2Kvg,sigri-indian-bbq-newark,Sigri Indian BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/9DF9ZCXZ1oZ_brrY7uQY9A/o.jpg,False,https://www.yelp.com/biz/sigri-indian-bbq-newark?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,78,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.1,"{'latitude': 40.74240619195804, 'longitude': -74.17369730817033}","['pickup', 'delivery']",$,"{'address1': '155 University Ave', 'address2': None, 'address3': '', 'city': 'Newark', 'zip_code': '07102', 'country': 'US', 'state': 'NJ', 'display_address': ['155 University Ave', 'Newark, NJ 07102']}",+19735961114,(973) 596-1114,13656.358526677095
101,N5Uk16aIlm0WlWbj06-DDA,egg-hungers-edison,Egg Hungers,https://s3-media1.fl.yelpcdn.com/bphoto/GTUsz3E9ABOEt2igMRX5MA/o.jpg,False,https://www.yelp.com/biz/egg-hungers-edison?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,12,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'indpak', 'title': 'Indian'}]",4.0,"{'latitude': 40.574105612869985, 'longitude': -74.3458986532447}","['pickup', 'delivery']",,"{'address1': '1700 Oak Tree Rd', 'address2': 'Ste 19', 'address3': None, 'city': 'Edison', 'zip_code': '08820', 'country': 'US', 'state': 'NJ', 'display_address': ['1700 Oak Tree Rd', 'Ste 19', 'Edison, NJ 08820']}",+17325159889,(732) 515-9889,10910.027692654923
102,svS70WtwCdlGriuhL1Gt4A,moghul-edison-3,Moghul,https://s3-media2.fl.yelpcdn.com/bphoto/AM3P6RGm1h0spvpsLdQmEQ/o.jpg,False,https://www.yelp.com/biz/moghul-edison-3?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,375,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.4,"{'latitude': 40.57078, 'longitude': -74.339548}",['pickup'],$$,"{'address1': '1655-195 Oak Tree Rd', 'address2': '', 'address3': '', 'city': 'Edison', 'zip_code': '08820', 'country': 'US', 'state': 'NJ', 'display_address': ['1655-195 Oak Tree Rd', 'Edison, NJ 08820']}",+17325495050,(732) 549-5050,11086.085648598788
103,7OfXg6zP6Yw9jlJ_xo288w,indian-xpress-short-hills,Indian Xpress,https://s3-media2.fl.yelpcdn.com/bphoto/mzT3BRo7lb-X5HRLBzWDbA/o.jpg,False,https://www.yelp.com/biz/indian-xpress-short-hills?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,12,"[{'alias': 'indpak', 'title': 'Indian'}]",3.6,"{'latitude': 40.7252684, 'longitude': -74.3252561}","['pickup', 'delivery']",,"{'address1': '40 Chatham Rd', 'address2': '', 'address3': None, 'city': 'Short Hills', 'zip_code': '07078', 'country': 'US', 'state': 'NJ', 'display_address': ['40 Chatham Rd', 'Short Hills, NJ 07078']}",+19739442360,(973) 944-2360,6918.4396776029735
104,TdDwvcgWYM8I4Jhiyd0mog,calcutta-wok-woodbridge-township,Calcutta Wok,https://s3-media3.fl.yelpcdn.com/bphoto/v6kHDw-yO5DL7brr78uHtw/o.jpg,False,https://www.yelp.com/biz/calcutta-wok-woodbridge-township?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,92,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'indpak', 'title': 'Indian'}]",3.8,"{'latitude': 40.5727942511618, 'longitude': -74.3333876121909}","['pickup', 'delivery']",$$,"{'address1': '1585 Oak Tree Rd', 'address2': '', 'address3': '', 'city': 'Woodbridge Township', 'zip_code': '08820', 'country': 'US', 'state': 'NJ', 'display_address': ['1585 Oak Tree Rd', 'Woodbridge Township, NJ 08820']}",+17323794655,(732) 379-4655,10726.289869967915
105,PpMn1h8Vxn6WHmozRFPeOA,dhaba-edison-edison-2,Dhaba Edison,https://s3-media1.fl.yelpcdn.com/bphoto/bEcvBst3m5UGakiZSfk89A/o.jpg,False,https://www.yelp.com/biz/dhaba-edison-edison-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,27,"[{'alias': 'indpak', 'title': 'Indian'}]",3.3,"{'latitude': 40.57271, 'longitude': -74.34219}","['pickup', 'delivery']",,"{'address1': '1673 Oak Tree Rd', 'address2': '', 'address3': None, 'city': 'Edison', 'zip_code': '08820', 'country': 'US', 'state': 'NJ', 'display_address': ['1673 Oak Tree Rd', 'Edison, NJ 08820']}",+17325481803,(732) 548-1803,10976.951176581777
107,ZZe3hb__sk5lddJF87LtLw,chefs-table-edison,Chef's Table,https://s3-media2.fl.yelpcdn.com/bphoto/LrA70aCylfN20ZKYPEi7_Q/o.jpg,False,https://www.yelp.com/biz/chefs-table-edison?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,251,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",3.4,"{'latitude': 40.5771128518172, 'longitude': -74.383562826583}","['pickup', 'delivery']",$$,"{'address1': '2161 Oak Tree Rd', 'address2': '', 'address3': None, 'city': 'Edison', 'zip_code': '08820', 'country': 'US', 'state': 'NJ', 'display_address': ['2161 Oak Tree Rd', 'Edison, NJ 08820']}",+19087552433,(908) 755-2433,12114.85632157694
108,KRF1Qy23RnIr1HfR3mT8Lw,rajdhani-restaurant-edison,Rajdhani Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/xmeL24GHoKwaimhVjbNb2g/o.jpg,False,https://www.yelp.com/biz/rajdhani-restaurant-edison?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,33,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",3.5,"{'latitude': 40.572497966157755, 'longitude': -74.34183775488263}","['pickup', 'delivery']",,"{'address1': '1667 Oak Tree Rd', 'address2': None, 'address3': '', 'city': 'Edison', 'zip_code': '08820', 'country': 'US', 'state': 'NJ', 'display_address': ['1667 Oak Tree Rd', 'Edison, NJ 08820']}",+19082229799,(908) 222-9799,10963.777413242105
109,ac2JW6d4GAATQsPIjaTWiw,new-shan-e-punjab-iselin,New Shan-E-Punjab,https://s3-media1.fl.yelpcdn.com/bphoto/B2y-OV1PyNADkwgB5RwApQ/o.jpg,False,https://www.yelp.com/biz/new-shan-e-punjab-iselin?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,48,"[{'alias': 'indpak', 'title': 'Indian'}]",3.9,"{'latitude': 40.572921, 'longitude': -74.318031}","['pickup', 'delivery']",$,"{'address1': '1192 Green St', 'address2': None, 'address3': '', 'city': 'Iselin', 'zip_code': '08830', 'country': 'US', 'state': 'NJ', 'display_address': ['1192 Green St', 'Iselin, NJ 08830']}",+17322832122,(732) 283-2122,10454.931995736042
110,ybdDbDDppPgoLVEQA5MAUA,sri-dosa-place-iselin,Sri Dosa Place,https://s3-media1.fl.yelpcdn.com/bphoto/KTUYjxriNwsJf9b_DkkLuA/o.jpg,False,https://www.yelp.com/biz/sri-dosa-place-iselin?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,196,"[{'alias': 'indpak', 'title': 'Indian'}]",3.9,"{'latitude': 40.57223386871446, 'longitude': -74.32386509999999}","['pickup', 'delivery']",$,"{'address1': '271 Rt 27', 'address2': '', 'address3': '', 'city': 'Iselin', 'zip_code': '08830', 'country': 'US', 'state': 'NJ', 'display_address': ['271 Rt 27', 'Iselin, NJ 08830']}",+17322185138,(732) 218-5138,10608.177529590435
111,-WVTc2x7MjnpPlfw1KZOHw,tabaq-restaurant-and-bbq-edison,Tabaq Restaurant & BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/aA_Xip-Xi-enF4c5coU-mQ/o.jpg,False,https://www.yelp.com/biz/tabaq-restaurant-and-bbq-edison?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,457,"[{'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'indpak', 'title': 'Indian'}]",3.7,"{'latitude': 40.572603878308, 'longitude': -74.3373043123364}","['pickup', 'delivery']",$$,"{'address1': '1625 Oak Tree Rd', 'address2': '', 'address3': '', 'city': 'Edison', 'zip_code': '08820', 'country': 'US', 'state': 'NJ', 'display_address': ['1625 Oak Tree Rd', 'Edison, NJ 08820']}",+17322439829,(732) 243-9829,10836.814662024477
112,k4NALm_7b2G9dj1REJGMdw,eggmania-iselin,EggMania,https://s3-media2.fl.yelpcdn.com/bphoto/6FOw3mPmTTR73deW4mCE-w/o.jpg,False,https://www.yelp.com/biz/eggmania-iselin?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,187,"[{'alias': 'indpak', 'title': 'Indian'}]",3.3,"{'latitude': 40.5734105462541, 'longitude': -74.3321085374917}","['pickup', 'delivery']",$$,"{'address1': '1546 Oak Tree Rd', 'address2': None, 'address3': '', 'city': 'Iselin', 'zip_code': '08830', 'country': 'US', 'state': 'NJ', 'display_address': ['1546 Oak Tree Rd', 'Iselin, NJ 08830']}",+17323794959,(732) 379-4959,10632.512091051978
114,r8mBcKFCRyK5gKg3Z67QQw,new-masala-grill-restaurant-colonia,New Masala Grill Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/NUjoy6WkE7xMNGRGF_AZ8Q/o.jpg,False,https://www.yelp.com/biz/new-masala-grill-restaurant-colonia?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,21,"[{'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]",3.5,"{'latitude': 40.5797852575779, 'longitude': -74.2940521985292}",['pickup'],$,"{'address1': '1203 Saint Georges Ave', 'address2': '', 'address3': '', 'city': 'Colonia', 'zip_code': '07067', 'country': 'US', 'state': 'NJ', 'display_address': ['1203 Saint Georges Ave', 'Colonia, NJ 07067']}",+17327501100,(732) 750-1100,9599.169290384241
116,1jHX_Q79OjC9PtTsnseANQ,taj-mahal-lunch-truck-newark,Taj Mahal Lunch Truck,https://s3-media1.fl.yelpcdn.com/bphoto/VVsp-QlyprdfXG0iNjknHg/o.jpg,False,https://www.yelp.com/biz/taj-mahal-lunch-truck-newark?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,20,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'indpak', 'title': 'Indian'}]",3.8,"{'latitude': 40.740898480862974, 'longitude': -74.1785516}",['delivery'],$,"{'address1': '138 Warren St', 'address2': '', 'address3': '', 'city': 'Newark', 'zip_code': '07103', 'country': 'US', 'state': 'NJ', 'display_address': ['138 Warren St', 'Newark, NJ 07103']}",+17327638611,(732) 763-8611,13232.394490551222
117,GcZvNZtHiQYluLx43kk00Q,india-palace-rahway-4,India Palace,https://s3-media4.fl.yelpcdn.com/bphoto/O7q_XpRQ6rfCdRp4egbwzw/o.jpg,False,https://www.yelp.com/biz/india-palace-rahway-4?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,139,"[{'alias': 'indpak', 'title': 'Indian'}]",3.9,"{'latitude': 40.5942381, 'longitude': -74.2911029}","['pickup', 'delivery']",$$,"{'address1': '124 New Jersey 27', 'address2': '', 'address3': '', 'city': 'Rahway', 'zip_code': '07065', 'country': 'US', 'state': 'NJ', 'display_address': ['124 New Jersey 27', 'Rahway, NJ 07065']}",+17329432379,(732) 943-2379,8051.593727474124
118,0ORwxqRAliQvbYMIND19FQ,masala-cafe-newark-3,Masala Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/jadMSC0bqmt5BWzMq0EMYQ/o.jpg,False,https://www.yelp.com/biz/masala-cafe-newark-3?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,72,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'delis', 'title': 'Delis'}]",3.8,"{'latitude': 40.7376, 'longitude': -74.17251}","['pickup', 'delivery']",$$,"{'address1': '27 Academy St', 'address2': None, 'address3': '', 'city': 'Newark', 'zip_code': '07102', 'country': 'US', 'state': 'NJ', 'display_address': ['27 Academy St', 'Newark, NJ 07102']}",+19738770993,(973) 877-0993,13411.29709058777
119,PBGNNRhgaSy5_zvt6cw0Dg,deccan-spice-edison-edison,Deccan Spice - Edison,https://s3-media4.fl.yelpcdn.com/bphoto/th_iPma9wAkmI81XHtpaww/o.jpg,False,https://www.yelp.com/biz/deccan-spice-edison-edison?adjust_creative=istl9jgw2i0Hp64EIdomvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=istl9jgw2i0Hp64EIdomvQ,204,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",2.8,"{'latitude': 40.5722138, 'longitude': -74.3374832}","['pickup', 'delivery']",,"{'address1': '153 Wood Ave', 'address2': None, 'address3': '', 'city': 'Edison', 'zip_code': '08820', 'country': 'US', 'state': 'NJ', 'display_address': ['153 Wood Ave', 'Edison, NJ 08820']}",+17329022888,(732) 902-2888,10873.069537856461
